,ZIP,State,County,coastal_flood_events_96_19,State_abbrev,County_FIPS
2707,90295,CALIFORNIA,LOS ANGELES,1,CA,6037
2708,90296,CALIFORNIA,LOS ANGELES,1,CA,6037
2709,90301,CALIFORNIA,LOS ANGELES,1,CA,6037
2710,90302,CALIFORNIA,LOS ANGELES,1,CA,6037
2711,90303,CALIFORNIA,LOS ANGELES,1,CA,6037
2712,90304,CALIFORNIA,LOS ANGELES,1,CA,6037
2713,90305,CALIFORNIA,LOS ANGELES,1,CA,6037
2714,90306,CALIFORNIA,LOS ANGELES,1,CA,6037
2715,90307,CALIFORNIA,LOS ANGELES,1,CA,6037
2716,90308,CALIFORNIA,LOS ANGELES,1,CA,6037
2717,90309,CALIFORNIA,LOS ANGELES,1,CA,6037
2718,90310,CALIFORNIA,LOS ANGELES,1,CA,6037
2719,90401,CALIFORNIA,LOS ANGELES,1,CA,6037
2720,90402,CALIFORNIA,LOS ANGELES,1,CA,6037
2721,90403,CALIFORNIA,LOS ANGELES,1,CA,6037
2722,90404,CALIFORNIA,LOS ANGELES,1,CA,6037
2723,90405,CALIFORNIA,LOS ANGELES,1,CA,6037
2724,90406,CALIFORNIA,LOS ANGELES,1,CA,6037
2725,90408,CALIFORNIA,LOS ANGELES,1,CA,6037
2726,90409,CALIFORNIA,LOS ANGELES,1,CA,6037
2727,90501,CALIFORNIA,LOS ANGELES,1,CA,6037
2728,90502,CALIFORNIA,LOS ANGELES,1,CA,6037
2729,90503,CALIFORNIA,LOS ANGELES,1,CA,6037
2730,90504,CALIFORNIA,LOS ANGELES,1,CA,6037
2731,90505,CALIFORNIA,LOS ANGELES,1,CA,6037
2732,90506,CALIFORNIA,LOS ANGELES,1,CA,6037
2733,90507,CALIFORNIA,LOS ANGELES,1,CA,6037
2734,90508,CALIFORNIA,LOS ANGELES,1,CA,6037
2735,90509,CALIFORNIA,LOS ANGELES,1,CA,6037
2736,90510,CALIFORNIA,LOS ANGELES,1,CA,6037
2737,90601,CALIFORNIA,LOS ANGELES,1,CA,6037
2738,90602,CALIFORNIA,LOS ANGELES,1,CA,6037
2739,90603,CALIFORNIA,LOS ANGELES,1,CA,6037
2740,90604,CALIFORNIA,LOS ANGELES,1,CA,6037
2741,90605,CALIFORNIA,LOS ANGELES,1,CA,6037
2742,90606,CALIFORNIA,LOS ANGELES,1,CA,6037
2743,90607,CALIFORNIA,LOS ANGELES,1,CA,6037
2744,90608,CALIFORNIA,LOS ANGELES,1,CA,6037
2745,90609,CALIFORNIA,LOS ANGELES,1,CA,6037
2746,90610,CALIFORNIA,LOS ANGELES,1,CA,6037
2747,90623,CALIFORNIA,LOS ANGELES,1,CA,6037
2748,90630,CALIFORNIA,LOS ANGELES,1,CA,6037
2749,90631,CALIFORNIA,LOS ANGELES,1,CA,6037
2750,90637,CALIFORNIA,LOS ANGELES,1,CA,6037
2751,90638,CALIFORNIA,LOS ANGELES,1,CA,6037
2752,90639,CALIFORNIA,LOS ANGELES,1,CA,6037
2753,90640,CALIFORNIA,LOS ANGELES,1,CA,6037
2754,90650,CALIFORNIA,LOS ANGELES,1,CA,6037
2755,90651,CALIFORNIA,LOS ANGELES,1,CA,6037
2756,90652,CALIFORNIA,LOS ANGELES,1,CA,6037
2757,90660,CALIFORNIA,LOS ANGELES,1,CA,6037
2758,90661,CALIFORNIA,LOS ANGELES,1,CA,6037
2759,90662,CALIFORNIA,LOS ANGELES,1,CA,6037
2760,90670,CALIFORNIA,LOS ANGELES,1,CA,6037
2761,90671,CALIFORNIA,LOS ANGELES,1,CA,6037
2762,90701,CALIFORNIA,LOS ANGELES,1,CA,6037
2763,90702,CALIFORNIA,LOS ANGELES,1,CA,6037
2764,90703,CALIFORNIA,LOS ANGELES,1,CA,6037
2765,90704,CALIFORNIA,LOS ANGELES,1,CA,6037
2766,90706,CALIFORNIA,LOS ANGELES,1,CA,6037
2767,90707,CALIFORNIA,LOS ANGELES,1,CA,6037
2768,90710,CALIFORNIA,LOS ANGELES,1,CA,6037
2769,90711,CALIFORNIA,LOS ANGELES,1,CA,6037
2770,90712,CALIFORNIA,LOS ANGELES,1,CA,6037
2771,90713,CALIFORNIA,LOS ANGELES,1,CA,6037
2772,90714,CALIFORNIA,LOS ANGELES,1,CA,6037
2773,90715,CALIFORNIA,LOS ANGELES,1,CA,6037
2774,90716,CALIFORNIA,LOS ANGELES,1,CA,6037
2775,90717,CALIFORNIA,LOS ANGELES,1,CA,6037
2776,90723,CALIFORNIA,LOS ANGELES,1,CA,6037
2777,90731,CALIFORNIA,LOS ANGELES,1,CA,6037
2778,90732,CALIFORNIA,LOS ANGELES,1,CA,6037
2779,90733,CALIFORNIA,LOS ANGELES,1,CA,6037
2780,90734,CALIFORNIA,LOS ANGELES,1,CA,6037
2781,90744,CALIFORNIA,LOS ANGELES,1,CA,6037
2782,90745,CALIFORNIA,LOS ANGELES,1,CA,6037
2783,90746,CALIFORNIA,LOS ANGELES,1,CA,6037
2784,90747,CALIFORNIA,LOS ANGELES,1,CA,6037
2785,90748,CALIFORNIA,LOS ANGELES,1,CA,6037
2786,90749,CALIFORNIA,LOS ANGELES,1,CA,6037
2787,90755,CALIFORNIA,LOS ANGELES,1,CA,6037
2788,90801,CALIFORNIA,LOS ANGELES,1,CA,6037
2789,90802,CALIFORNIA,LOS ANGELES,1,CA,6037
2790,90803,CALIFORNIA,LOS ANGELES,1,CA,6037
2791,90804,CALIFORNIA,LOS ANGELES,1,CA,6037
2792,90805,CALIFORNIA,LOS ANGELES,1,CA,6037
2793,90806,CALIFORNIA,LOS ANGELES,1,CA,6037
2794,90807,CALIFORNIA,LOS ANGELES,1,CA,6037
2795,90808,CALIFORNIA,LOS ANGELES,1,CA,6037
2796,90809,CALIFORNIA,LOS ANGELES,1,CA,6037
2797,90810,CALIFORNIA,LOS ANGELES,1,CA,6037
2798,90813,CALIFORNIA,LOS ANGELES,1,CA,6037
2799,90814,CALIFORNIA,LOS ANGELES,1,CA,6037
2800,90815,CALIFORNIA,LOS ANGELES,1,CA,6037
2801,90822,CALIFORNIA,LOS ANGELES,1,CA,6037
2802,90831,CALIFORNIA,LOS ANGELES,1,CA,6037
2803,90832,CALIFORNIA,LOS ANGELES,1,CA,6037
2804,90833,CALIFORNIA,LOS ANGELES,1,CA,6037
2805,90840,CALIFORNIA,LOS ANGELES,1,CA,6037
2806,90844,CALIFORNIA,LOS ANGELES,1,CA,6037
2807,90846,CALIFORNIA,LOS ANGELES,1,CA,6037
2808,90853,CALIFORNIA,LOS ANGELES,1,CA,6037
2809,90895,CALIFORNIA,LOS ANGELES,1,CA,6037
2810,90899,CALIFORNIA,LOS ANGELES,1,CA,6037
2811,91001,CALIFORNIA,LOS ANGELES,1,CA,6037
2812,91003,CALIFORNIA,LOS ANGELES,1,CA,6037
2813,91006,CALIFORNIA,LOS ANGELES,1,CA,6037
2814,91007,CALIFORNIA,LOS ANGELES,1,CA,6037
2815,91008,CALIFORNIA,LOS ANGELES,1,CA,6037
2816,91009,CALIFORNIA,LOS ANGELES,1,CA,6037
2817,91010,CALIFORNIA,LOS ANGELES,1,CA,6037
2818,91011,CALIFORNIA,LOS ANGELES,1,CA,6037
2819,91012,CALIFORNIA,LOS ANGELES,1,CA,6037
2820,91016,CALIFORNIA,LOS ANGELES,1,CA,6037
2821,91017,CALIFORNIA,LOS ANGELES,1,CA,6037
2822,91020,CALIFORNIA,LOS ANGELES,1,CA,6037
2823,91021,CALIFORNIA,LOS ANGELES,1,CA,6037
2824,91023,CALIFORNIA,LOS ANGELES,1,CA,6037
2825,91024,CALIFORNIA,LOS ANGELES,1,CA,6037
2826,91025,CALIFORNIA,LOS ANGELES,1,CA,6037
2827,91030,CALIFORNIA,LOS ANGELES,1,CA,6037
2828,91031,CALIFORNIA,LOS ANGELES,1,CA,6037
2829,91040,CALIFORNIA,LOS ANGELES,1,CA,6037
2830,91041,CALIFORNIA,LOS ANGELES,1,CA,6037
2831,91042,CALIFORNIA,LOS ANGELES,1,CA,6037
2832,91043,CALIFORNIA,LOS ANGELES,1,CA,6037
2833,91046,CALIFORNIA,LOS ANGELES,1,CA,6037
2834,91066,CALIFORNIA,LOS ANGELES,1,CA,6037
2835,91077,CALIFORNIA,LOS ANGELES,1,CA,6037
2836,91101,CALIFORNIA,LOS ANGELES,1,CA,6037
2837,91102,CALIFORNIA,LOS ANGELES,1,CA,6037
2838,91103,CALIFORNIA,LOS ANGELES,1,CA,6037
2839,91104,CALIFORNIA,LOS ANGELES,1,CA,6037
2840,91105,CALIFORNIA,LOS ANGELES,1,CA,6037
2841,91106,CALIFORNIA,LOS ANGELES,1,CA,6037
2842,91107,CALIFORNIA,LOS ANGELES,1,CA,6037
2843,91108,CALIFORNIA,LOS ANGELES,1,CA,6037
2844,91109,CALIFORNIA,LOS ANGELES,1,CA,6037
2845,91114,CALIFORNIA,LOS ANGELES,1,CA,6037
2846,91115,CALIFORNIA,LOS ANGELES,1,CA,6037
2847,91116,CALIFORNIA,LOS ANGELES,1,CA,6037
2848,91117,CALIFORNIA,LOS ANGELES,1,CA,6037
2849,91118,CALIFORNIA,LOS ANGELES,1,CA,6037
2850,91121,CALIFORNIA,LOS ANGELES,1,CA,6037
2851,91123,CALIFORNIA,LOS ANGELES,1,CA,6037
2852,91124,CALIFORNIA,LOS ANGELES,1,CA,6037
2853,91125,CALIFORNIA,LOS ANGELES,1,CA,6037
2854,91126,CALIFORNIA,LOS ANGELES,1,CA,6037
2855,91129,CALIFORNIA,LOS ANGELES,1,CA,6037
2856,91182,CALIFORNIA,LOS ANGELES,1,CA,6037
2857,91184,CALIFORNIA,LOS ANGELES,1,CA,6037
2858,91185,CALIFORNIA,LOS ANGELES,1,CA,6037
2859,91188,CALIFORNIA,LOS ANGELES,1,CA,6037
2860,91189,CALIFORNIA,LOS ANGELES,1,CA,6037
2861,91199,CALIFORNIA,LOS ANGELES,1,CA,6037
2862,91201,CALIFORNIA,LOS ANGELES,1,CA,6037
2863,91202,CALIFORNIA,LOS ANGELES,1,CA,6037
2864,91203,CALIFORNIA,LOS ANGELES,1,CA,6037
2865,91204,CALIFORNIA,LOS ANGELES,1,CA,6037
2866,91205,CALIFORNIA,LOS ANGELES,1,CA,6037
2867,91206,CALIFORNIA,LOS ANGELES,1,CA,6037
2868,91207,CALIFORNIA,LOS ANGELES,1,CA,6037
2869,91208,CALIFORNIA,LOS ANGELES,1,CA,6037
2870,91209,CALIFORNIA,LOS ANGELES,1,CA,6037
2871,91210,CALIFORNIA,LOS ANGELES,1,CA,6037
2872,91214,CALIFORNIA,LOS ANGELES,1,CA,6037
2873,91221,CALIFORNIA,LOS ANGELES,1,CA,6037
2874,91222,CALIFORNIA,LOS ANGELES,1,CA,6037
2875,91224,CALIFORNIA,LOS ANGELES,1,CA,6037
2876,91225,CALIFORNIA,LOS ANGELES,1,CA,6037
2877,91226,CALIFORNIA,LOS ANGELES,1,CA,6037
2878,91301,CALIFORNIA,LOS ANGELES,1,CA,6037
2879,91302,CALIFORNIA,LOS ANGELES,1,CA,6037
2880,91303,CALIFORNIA,LOS ANGELES,1,CA,6037
2881,91304,CALIFORNIA,LOS ANGELES,1,CA,6037
2882,91305,CALIFORNIA,LOS ANGELES,1,CA,6037
2883,91306,CALIFORNIA,LOS ANGELES,1,CA,6037
2884,91307,CALIFORNIA,LOS ANGELES,1,CA,6037
2885,91308,CALIFORNIA,LOS ANGELES,1,CA,6037
2886,91309,CALIFORNIA,LOS ANGELES,1,CA,6037
2887,91310,CALIFORNIA,LOS ANGELES,1,CA,6037
2888,91311,CALIFORNIA,LOS ANGELES,1,CA,6037
2889,91313,CALIFORNIA,LOS ANGELES,1,CA,6037
2890,91316,CALIFORNIA,LOS ANGELES,1,CA,6037
2891,91320,CALIFORNIA,VENTURA,1,CA,6111
2892,91321,CALIFORNIA,LOS ANGELES,1,CA,6037
2893,91322,CALIFORNIA,LOS ANGELES,1,CA,6037
2894,91324,CALIFORNIA,LOS ANGELES,1,CA,6037
2895,91325,CALIFORNIA,LOS ANGELES,1,CA,6037
2896,91326,CALIFORNIA,LOS ANGELES,1,CA,6037
2897,91327,CALIFORNIA,LOS ANGELES,1,CA,6037
2898,91328,CALIFORNIA,LOS ANGELES,1,CA,6037
2899,91329,CALIFORNIA,LOS ANGELES,1,CA,6037
2900,91330,CALIFORNIA,LOS ANGELES,1,CA,6037
2901,91331,CALIFORNIA,LOS ANGELES,1,CA,6037
2902,91333,CALIFORNIA,LOS ANGELES,1,CA,6037
2903,91334,CALIFORNIA,LOS ANGELES,1,CA,6037
2904,91335,CALIFORNIA,LOS ANGELES,1,CA,6037
2905,91337,CALIFORNIA,LOS ANGELES,1,CA,6037
2906,91340,CALIFORNIA,LOS ANGELES,1,CA,6037
2907,91341,CALIFORNIA,LOS ANGELES,1,CA,6037
2908,91342,CALIFORNIA,LOS ANGELES,1,CA,6037
2909,91343,CALIFORNIA,LOS ANGELES,1,CA,6037
2910,91344,CALIFORNIA,LOS ANGELES,1,CA,6037
2911,91345,CALIFORNIA,LOS ANGELES,1,CA,6037
2912,91346,CALIFORNIA,LOS ANGELES,1,CA,6037
2913,91350,CALIFORNIA,LOS ANGELES,1,CA,6037
2914,91351,CALIFORNIA,LOS ANGELES,1,CA,6037
2915,91352,CALIFORNIA,LOS ANGELES,1,CA,6037
2916,91353,CALIFORNIA,LOS ANGELES,1,CA,6037
2917,91354,CALIFORNIA,LOS ANGELES,1,CA,6037
2918,91355,CALIFORNIA,LOS ANGELES,1,CA,6037
2919,91356,CALIFORNIA,LOS ANGELES,1,CA,6037
2920,91357,CALIFORNIA,LOS ANGELES,1,CA,6037
2921,91358,CALIFORNIA,VENTURA,1,CA,6111
2922,91359,CALIFORNIA,VENTURA,1,CA,6111
2923,91360,CALIFORNIA,VENTURA,1,CA,6111
2924,91361,CALIFORNIA,VENTURA,1,CA,6111
2925,91362,CALIFORNIA,VENTURA,1,CA,6111
2926,91364,CALIFORNIA,LOS ANGELES,1,CA,6037
2927,91365,CALIFORNIA,LOS ANGELES,1,CA,6037
2928,91367,CALIFORNIA,LOS ANGELES,1,CA,6037
2929,91371,CALIFORNIA,LOS ANGELES,1,CA,6037
2930,91372,CALIFORNIA,LOS ANGELES,1,CA,6037
2931,91376,CALIFORNIA,LOS ANGELES,1,CA,6037
2932,91377,CALIFORNIA,VENTURA,1,CA,6111
2933,91380,CALIFORNIA,LOS ANGELES,1,CA,6037
2934,91381,CALIFORNIA,LOS ANGELES,1,CA,6037
2935,91382,CALIFORNIA,LOS ANGELES,1,CA,6037
2936,91383,CALIFORNIA,LOS ANGELES,1,CA,6037
2937,91384,CALIFORNIA,LOS ANGELES,1,CA,6037
2938,91385,CALIFORNIA,LOS ANGELES,1,CA,6037
2939,91386,CALIFORNIA,LOS ANGELES,1,CA,6037
2940,91387,CALIFORNIA,LOS ANGELES,1,CA,6037
2941,91390,CALIFORNIA,LOS ANGELES,1,CA,6037
2942,91392,CALIFORNIA,LOS ANGELES,1,CA,6037
2943,91393,CALIFORNIA,LOS ANGELES,1,CA,6037
2944,91394,CALIFORNIA,LOS ANGELES,1,CA,6037
2945,91395,CALIFORNIA,LOS ANGELES,1,CA,6037
2946,91396,CALIFORNIA,LOS ANGELES,1,CA,6037
2947,91401,CALIFORNIA,LOS ANGELES,1,CA,6037
2948,91402,CALIFORNIA,LOS ANGELES,1,CA,6037
2949,91403,CALIFORNIA,LOS ANGELES,1,CA,6037
2950,91404,CALIFORNIA,LOS ANGELES,1,CA,6037
2951,91405,CALIFORNIA,LOS ANGELES,1,CA,6037
2952,91406,CALIFORNIA,LOS ANGELES,1,CA,6037
2953,91407,CALIFORNIA,LOS ANGELES,1,CA,6037
2954,91408,CALIFORNIA,LOS ANGELES,1,CA,6037
2955,91409,CALIFORNIA,LOS ANGELES,1,CA,6037
2956,91411,CALIFORNIA,LOS ANGELES,1,CA,6037
2957,91412,CALIFORNIA,LOS ANGELES,1,CA,6037
2958,91413,CALIFORNIA,LOS ANGELES,1,CA,6037
2959,91416,CALIFORNIA,LOS ANGELES,1,CA,6037
2960,91423,CALIFORNIA,LOS ANGELES,1,CA,6037
2961,91426,CALIFORNIA,LOS ANGELES,1,CA,6037
2962,91436,CALIFORNIA,LOS ANGELES,1,CA,6037
2963,91470,CALIFORNIA,LOS ANGELES,1,CA,6037
2964,91482,CALIFORNIA,LOS ANGELES,1,CA,6037
2965,91495,CALIFORNIA,LOS ANGELES,1,CA,6037
2966,91496,CALIFORNIA,LOS ANGELES,1,CA,6037
2967,91499,CALIFORNIA,LOS ANGELES,1,CA,6037
2968,91501,CALIFORNIA,LOS ANGELES,1,CA,6037
2969,91502,CALIFORNIA,LOS ANGELES,1,CA,6037
2970,91503,CALIFORNIA,LOS ANGELES,1,CA,6037
2971,91504,CALIFORNIA,LOS ANGELES,1,CA,6037
2972,91505,CALIFORNIA,LOS ANGELES,1,CA,6037
2973,91506,CALIFORNIA,LOS ANGELES,1,CA,6037
2974,91507,CALIFORNIA,LOS ANGELES,1,CA,6037
2975,91508,CALIFORNIA,LOS ANGELES,1,CA,6037
2976,91510,CALIFORNIA,LOS ANGELES,1,CA,6037
2977,91521,CALIFORNIA,LOS ANGELES,1,CA,6037
2978,91522,CALIFORNIA,LOS ANGELES,1,CA,6037
2979,91523,CALIFORNIA,LOS ANGELES,1,CA,6037
2980,91601,CALIFORNIA,LOS ANGELES,1,CA,6037
2981,91602,CALIFORNIA,LOS ANGELES,1,CA,6037
2982,91603,CALIFORNIA,LOS ANGELES,1,CA,6037
2983,91604,CALIFORNIA,LOS ANGELES,1,CA,6037
2984,91605,CALIFORNIA,LOS ANGELES,1,CA,6037
2985,91606,CALIFORNIA,LOS ANGELES,1,CA,6037
2986,91607,CALIFORNIA,LOS ANGELES,1,CA,6037
2987,91608,CALIFORNIA,LOS ANGELES,1,CA,6037
2988,91609,CALIFORNIA,LOS ANGELES,1,CA,6037
2989,91610,CALIFORNIA,LOS ANGELES,1,CA,6037
2990,91611,CALIFORNIA,LOS ANGELES,1,CA,6037
2991,91612,CALIFORNIA,LOS ANGELES,1,CA,6037
2992,91614,CALIFORNIA,LOS ANGELES,1,CA,6037
2993,91615,CALIFORNIA,LOS ANGELES,1,CA,6037
2994,91617,CALIFORNIA,LOS ANGELES,1,CA,6037
2995,91702,CALIFORNIA,LOS ANGELES,1,CA,6037
2996,91706,CALIFORNIA,LOS ANGELES,1,CA,6037
2997,91709,CALIFORNIA,LOS ANGELES,1,CA,6037
2998,91710,CALIFORNIA,LOS ANGELES,1,CA,6037
2999,91711,CALIFORNIA,LOS ANGELES,1,CA,6037
3000,91714,CALIFORNIA,LOS ANGELES,1,CA,6037
3001,91715,CALIFORNIA,LOS ANGELES,1,CA,6037
3002,91716,CALIFORNIA,LOS ANGELES,1,CA,6037
3003,91722,CALIFORNIA,LOS ANGELES,1,CA,6037
3004,91723,CALIFORNIA,LOS ANGELES,1,CA,6037
3005,91724,CALIFORNIA,LOS ANGELES,1,CA,6037
3006,91731,CALIFORNIA,LOS ANGELES,1,CA,6037
3007,91732,CALIFORNIA,LOS ANGELES,1,CA,6037
3008,91733,CALIFORNIA,LOS ANGELES,1,CA,6037
3009,91734,CALIFORNIA,LOS ANGELES,1,CA,6037
3010,91740,CALIFORNIA,LOS ANGELES,1,CA,6037
3011,91741,CALIFORNIA,LOS ANGELES,1,CA,6037
3012,91744,CALIFORNIA,LOS ANGELES,1,CA,6037
3013,91745,CALIFORNIA,LOS ANGELES,1,CA,6037
3014,91746,CALIFORNIA,LOS ANGELES,1,CA,6037
3015,91747,CALIFORNIA,LOS ANGELES,1,CA,6037
3016,91748,CALIFORNIA,LOS ANGELES,1,CA,6037
3017,91750,CALIFORNIA,LOS ANGELES,1,CA,6037
3018,91754,CALIFORNIA,LOS ANGELES,1,CA,6037
3019,91755,CALIFORNIA,LOS ANGELES,1,CA,6037
3020,91756,CALIFORNIA,LOS ANGELES,1,CA,6037
3021,91765,CALIFORNIA,LOS ANGELES,1,CA,6037
3022,91766,CALIFORNIA,LOS ANGELES,1,CA,6037
3023,91767,CALIFORNIA,LOS ANGELES,1,CA,6037
3024,91768,CALIFORNIA,LOS ANGELES,1,CA,6037
3025,91769,CALIFORNIA,LOS ANGELES,1,CA,6037
3026,91770,CALIFORNIA,LOS ANGELES,1,CA,6037
3027,91771,CALIFORNIA,LOS ANGELES,1,CA,6037
3028,91772,CALIFORNIA,LOS ANGELES,1,CA,6037
3029,91773,CALIFORNIA,LOS ANGELES,1,CA,6037
3030,91775,CALIFORNIA,LOS ANGELES,1,CA,6037
3031,91776,CALIFORNIA,LOS ANGELES,1,CA,6037
3032,91778,CALIFORNIA,LOS ANGELES,1,CA,6037
3033,91780,CALIFORNIA,LOS ANGELES,1,CA,6037
3034,91786,CALIFORNIA,LOS ANGELES,1,CA,6037
3035,91788,CALIFORNIA,LOS ANGELES,1,CA,6037
3036,91789,CALIFORNIA,LOS ANGELES,1,CA,6037
3037,91790,CALIFORNIA,LOS ANGELES,1,CA,6037
3038,91791,CALIFORNIA,LOS ANGELES,1,CA,6037
3039,91792,CALIFORNIA,LOS ANGELES,1,CA,6037
3040,91793,CALIFORNIA,LOS ANGELES,1,CA,6037
3041,91801,CALIFORNIA,LOS ANGELES,1,CA,6037
3042,91802,CALIFORNIA,LOS ANGELES,1,CA,6037
3043,91803,CALIFORNIA,LOS ANGELES,1,CA,6037
3044,91804,CALIFORNIA,LOS ANGELES,1,CA,6037
3045,91896,CALIFORNIA,LOS ANGELES,1,CA,6037
3046,91899,CALIFORNIA,LOS ANGELES,1,CA,6037
3047,91901,CALIFORNIA,SAN DIEGO,1,CA,6073
3048,91902,CALIFORNIA,SAN DIEGO,1,CA,6073
3049,91903,CALIFORNIA,SAN DIEGO,1,CA,6073
3050,91905,CALIFORNIA,SAN DIEGO,1,CA,6073
3051,91906,CALIFORNIA,SAN DIEGO,1,CA,6073
3052,91908,CALIFORNIA,SAN DIEGO,1,CA,6073
3053,91910,CALIFORNIA,SAN DIEGO,1,CA,6073
3054,91911,CALIFORNIA,SAN DIEGO,1,CA,6073
3055,91912,CALIFORNIA,SAN DIEGO,1,CA,6073
3056,91913,CALIFORNIA,SAN DIEGO,1,CA,6073
3057,91914,CALIFORNIA,SAN DIEGO,1,CA,6073
3058,91915,CALIFORNIA,SAN DIEGO,1,CA,6073
3059,91916,CALIFORNIA,SAN DIEGO,1,CA,6073
3060,91917,CALIFORNIA,SAN DIEGO,1,CA,6073
3061,91921,CALIFORNIA,SAN DIEGO,1,CA,6073
3062,91931,CALIFORNIA,SAN DIEGO,1,CA,6073
3063,91932,CALIFORNIA,SAN DIEGO,1,CA,6073
3064,91933,CALIFORNIA,SAN DIEGO,1,CA,6073
3065,91934,CALIFORNIA,SAN DIEGO,1,CA,6073
3066,91935,CALIFORNIA,SAN DIEGO,1,CA,6073
3067,91941,CALIFORNIA,SAN DIEGO,1,CA,6073
3068,91942,CALIFORNIA,SAN DIEGO,1,CA,6073
3069,91943,CALIFORNIA,SAN DIEGO,1,CA,6073
3070,91944,CALIFORNIA,SAN DIEGO,1,CA,6073
3071,91945,CALIFORNIA,SAN DIEGO,1,CA,6073
3072,91946,CALIFORNIA,SAN DIEGO,1,CA,6073
3073,91948,CALIFORNIA,SAN DIEGO,1,CA,6073
3074,91950,CALIFORNIA,SAN DIEGO,1,CA,6073
3075,91951,CALIFORNIA,SAN DIEGO,1,CA,6073
3076,91962,CALIFORNIA,SAN DIEGO,1,CA,6073
3077,91963,CALIFORNIA,SAN DIEGO,1,CA,6073
3078,91976,CALIFORNIA,SAN DIEGO,1,CA,6073
3079,91977,CALIFORNIA,SAN DIEGO,1,CA,6073
3080,91978,CALIFORNIA,SAN DIEGO,1,CA,6073
3081,91979,CALIFORNIA,SAN DIEGO,1,CA,6073
3082,91980,CALIFORNIA,SAN DIEGO,1,CA,6073
3083,92003,CALIFORNIA,SAN DIEGO,1,CA,6073
3084,92004,CALIFORNIA,SAN DIEGO,1,CA,6073
3085,92007,CALIFORNIA,SAN DIEGO,1,CA,6073
3086,92008,CALIFORNIA,SAN DIEGO,1,CA,6073
3087,92009,CALIFORNIA,SAN DIEGO,1,CA,6073
3088,92010,CALIFORNIA,SAN DIEGO,1,CA,6073
3089,92011,CALIFORNIA,SAN DIEGO,1,CA,6073
3090,92013,CALIFORNIA,SAN DIEGO,1,CA,6073
3091,92014,CALIFORNIA,SAN DIEGO,1,CA,6073
3092,92018,CALIFORNIA,SAN DIEGO,1,CA,6073
3093,92019,CALIFORNIA,SAN DIEGO,1,CA,6073
3094,92020,CALIFORNIA,SAN DIEGO,1,CA,6073
3095,92021,CALIFORNIA,SAN DIEGO,1,CA,6073
3096,92022,CALIFORNIA,SAN DIEGO,1,CA,6073
3097,92023,CALIFORNIA,SAN DIEGO,1,CA,6073
3098,92024,CALIFORNIA,SAN DIEGO,1,CA,6073
3099,92025,CALIFORNIA,SAN DIEGO,1,CA,6073
3100,92026,CALIFORNIA,SAN DIEGO,1,CA,6073
3101,92027,CALIFORNIA,SAN DIEGO,1,CA,6073
3102,92028,CALIFORNIA,SAN DIEGO,1,CA,6073
3103,92029,CALIFORNIA,SAN DIEGO,1,CA,6073
3104,92030,CALIFORNIA,SAN DIEGO,1,CA,6073
3105,92033,CALIFORNIA,SAN DIEGO,1,CA,6073
3106,92036,CALIFORNIA,SAN DIEGO,1,CA,6073
3107,92037,CALIFORNIA,SAN DIEGO,1,CA,6073
3108,92038,CALIFORNIA,SAN DIEGO,1,CA,6073
3109,92039,CALIFORNIA,SAN DIEGO,1,CA,6073
3110,92040,CALIFORNIA,SAN DIEGO,1,CA,6073
3111,92046,CALIFORNIA,SAN DIEGO,1,CA,6073
3112,92049,CALIFORNIA,SAN DIEGO,1,CA,6073
3113,92051,CALIFORNIA,SAN DIEGO,1,CA,6073
3114,92052,CALIFORNIA,SAN DIEGO,1,CA,6073
3115,92054,CALIFORNIA,SAN DIEGO,1,CA,6073
3116,92055,CALIFORNIA,SAN DIEGO,1,CA,6073
3117,92056,CALIFORNIA,SAN DIEGO,1,CA,6073
3118,92057,CALIFORNIA,SAN DIEGO,1,CA,6073
3119,92058,CALIFORNIA,SAN DIEGO,1,CA,6073
3120,92059,CALIFORNIA,SAN DIEGO,1,CA,6073
3121,92060,CALIFORNIA,SAN DIEGO,1,CA,6073
3122,92061,CALIFORNIA,SAN DIEGO,1,CA,6073
3123,92064,CALIFORNIA,SAN DIEGO,1,CA,6073
3124,92065,CALIFORNIA,SAN DIEGO,1,CA,6073
3125,92066,CALIFORNIA,SAN DIEGO,1,CA,6073
3126,92067,CALIFORNIA,SAN DIEGO,1,CA,6073
3127,92068,CALIFORNIA,SAN DIEGO,1,CA,6073
3128,92069,CALIFORNIA,SAN DIEGO,1,CA,6073
3129,92070,CALIFORNIA,SAN DIEGO,1,CA,6073
3130,92071,CALIFORNIA,SAN DIEGO,1,CA,6073
3131,92072,CALIFORNIA,SAN DIEGO,1,CA,6073
3132,92074,CALIFORNIA,SAN DIEGO,1,CA,6073
3133,92075,CALIFORNIA,SAN DIEGO,1,CA,6073
3134,92078,CALIFORNIA,SAN DIEGO,1,CA,6073
3135,92079,CALIFORNIA,SAN DIEGO,1,CA,6073
3136,92081,CALIFORNIA,SAN DIEGO,1,CA,6073
3137,92082,CALIFORNIA,SAN DIEGO,1,CA,6073
3138,92083,CALIFORNIA,SAN DIEGO,1,CA,6073
3139,92084,CALIFORNIA,SAN DIEGO,1,CA,6073
3140,92085,CALIFORNIA,SAN DIEGO,1,CA,6073
3141,92086,CALIFORNIA,SAN DIEGO,1,CA,6073
3142,92088,CALIFORNIA,SAN DIEGO,1,CA,6073
3143,92091,CALIFORNIA,SAN DIEGO,1,CA,6073
